9:
 num     #instances         #bytes  class name (module)
1758:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c886408
1759:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c886a50
1760:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c886c68
1761:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c886e80
1762:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c887098
1763:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c8874c8
1764:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c8878f8
1765:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c887b10
1766:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c887d28
1767:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88a000
1768:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88a648
1769:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88a860
1770:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88aa78
1771:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88ac90
1772:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88aea8
1773:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88b0c0
1774:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88b2d8
1775:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88b978
1776:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c000
1777:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c218
1778:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c430
1779:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c648
1780:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88c860
1781:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88cea8
1782:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88d0c0
1783:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88d2d8
1784:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88d4f0
1785:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88db38
1786:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88dd50
1787:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88df68
1788:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88e180
1789:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88e398
1790:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88e5b0
1791:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88e9e0
1792:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88ebf8
1793:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88ee10
1794:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88f240
1795:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88f458
1796:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88f670
1797:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88f888
1798:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fea3c88faa0
1799:             1            144  com.aerospike.vector.server.grpc.GrpcInterconnectServer
1800:             3            144  com.fasterxml.jackson.core.Version
1801:             3            144  com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer$TableInfo
1802:             2            144  com.fasterxml.jackson.core.util.Separators
1803:             3            144  com.fasterxml.jackson.databind.cfg.CoercionConfigs
1804:             6            144  com.fasterxml.jackson.databind.ser.std.ToStringSerializer
1805:             3            144  com.fasterxml.jackson.databind.util.EnumResolver
1806:             6            144  com.google.inject.assistedinject.BindingCollector
1807:             6            144  com.google.protobuf.FieldSet
1808:             3            144  io.netty.buffer.EmptyByteBuf
1809:             3            144  io.netty.util.concurrent.DefaultThreadFactory
1810:             6            144  io.netty.util.concurrent.MultithreadEventExecutorGroup$1
1811:             2            144  io.undertow.servlet.core.ManagedServlet
1812:             2            144  io.undertow.servlet.core.ManagedServlet$DefaultInstanceStrategy
1813:             3            144  java.io.FileInputStream (java.base@21.0.6)
1814:             2            144  java.io.PrintStream (java.base@21.0.6)
1815:             9            144  java.lang.ClassValue$Identity (java.base@21.0.6)
1816:             3            144  java.lang.Runtime$Version (java.base@21.0.6)
1817:             2            144  java.lang.invoke.MethodHandleImpl$WrappedMember (java.base@21.0.6)
1818:             2            144  java.nio.DirectIntBufferRU (java.base@21.0.6)
1819:             6            144  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@21.0.6)
1820:             3            144  java.util.HexFormat (java.base@21.0.6)
1821:             2            144  java.util.Locale$Category (java.base@21.0.6)
1822:             3            144  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue (java.base@21.0.6)
1823:             6            144  java.util.regex.Pattern$$Lambda/0x00007fea3c061140 (java.base@21.0.6)
1824:             3            144  javax.management.MBeanConstructorInfo (java.management@21.0.6)
1825:             2            144  jdk.internal.foreign.layout.ValueLayouts$OfAddressImpl (java.base@21.0.6)
1826:             6            144  jdk.proxy2.$Proxy21 (jdk.proxy2)
1827:             6            144  jdk.proxy2.$Proxy24 (jdk.proxy2)
1828:             6            144  jdk.proxy2.$Proxy6 (jdk.proxy2)
1829:             6            144  kotlin.reflect.jvm.internal.impl.descriptors.ScopesHolderForClass$$Lambda$0
1830:             6            144  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractClassDescriptor$1$1
1831:             3            144  kotlin.reflect.jvm.internal.impl.descriptors.impl.LazyClassReceiverParameterDescriptor
1832:             6            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$0
1833:             6            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$1
1834:             6            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$2
1835:             6            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$3
1836:             6            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$$Lambda$4
1837:             6            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$DeserializedClassMemberScope$$Lambda$0
1838:             6            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$DeserializedClassMemberScope$$Lambda$1
1839:             6            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$DeserializedClassMemberScope$$Lambda$2
1840:             6            144  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$DeserializedClassTypeConstructor$$Lambda$0
1841:             3            144  kotlin.reflect.jvm.internal.impl.types.Variance
1842:             3            144  kotlinx.coroutines.internal.LockFreeTaskQueueCore
1843:             6            144  kotlinx.coroutines.sync.MutexImpl$$Lambda/0x00007fea3c559c30
1844:             6            144  kotlinx.coroutines.sync.SemaphoreAndMutexImpl$$Lambda/0x00007fea3c559828
1845:             6            144  org.glassfish.jersey.internal.guava.LocalCache$LocalManualCache
1846:             2            144  org.glassfish.jersey.internal.util.collection.KeyComparatorHashMap
1847:             6            144  org.glassfish.jersey.internal.util.collection.LRU$LRUFactory$1
1848:             6            144  org.xnio.nio.Log_$logger
1849:             3            144  sun.net.spi.DefaultProxySelector$NonProxyInfo (java.base@21.0.6)
1850:             6            144  sun.nio.fs.NativeBuffer$Deallocator (java.base@21.0.6)
1851:             1            144  sun.reflect.misc.MethodUtil (java.base@21.0.6)
1852:             3            144  sun.security.x509.CRLDistributionPointsExtension (java.base@21.0.6)
1853:             3            144  sun.security.x509.DistributionPoint (java.base@21.0.6)
1854:             1            144  sun.util.locale.provider.JRELocaleProviderAdapter (java.base@21.0.6)
1855:             2            136  [Lsun.security.jca.ProviderConfig; (java.base@21.0.6)
1856:             1            136  com.aerospike.vector.heartbeat.HeartbeatTransmitter
1857:             1            136  com.aerospike.vector.interconnect.InterconnectChannelProvider
1858:             1            136  com.aerospike.vector.server.grpc.GrpcVectorDbServer
1859:             1            136  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLL (java.base@21.0.6)
1860:             2            128  [Lcom.aerospike.vector.client.proto.VectorDistanceMetric;
1861:             2            128  [Lcom.aerospike.vector.client.proto.WriteType;
1862:             2            128  [Lio.netty.handler.codec.http.HttpStatusClass;
1863:             2            128  [Ljava.lang.OutOfMemoryError; (java.base@21.0.6)
1864:             1            128  [Ljavax.management.openmbean.SimpleType; (java.management@21.0.6)
1865:             2            128  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Visibility;
1866:             1            128  [Lkotlin.reflect.jvm.internal.impl.renderer.DescriptorRendererModifier;
1867:             1            128  [Lorg.glassfish.jersey.server.monitoring.RequestEvent$Type;
1868:             2            128  [[Ljava.lang.invoke.MethodHandle; (java.base@21.0.6)
1869:             4            128  ch.qos.logback.core.pattern.parser.Token
1870:             4            128  ch.qos.logback.core.util.CachingDateFormatter$CacheTuple
1871:             1            128  com.aerospike.client.AerospikeClient
1872:             4            128  com.aerospike.client.BatchRecord$Type
1873:             4            128  com.aerospike.client.Log$Level
1874:             4            128  com.aerospike.client.cluster.Partitions
1875:             4            128  com.aerospike.client.policy.AuthMode
1876:             4            128  com.aerospike.client.policy.ReadModeSC
1877:             2            128  com.aerospike.vector.client.proto.AboutResponse
1878:             4            128  com.aerospike.vector.client.proto.ProjectionType
1879:             4            128  com.aerospike.vector.cluster.JoinRequestResult
1880:             4            128  com.aerospike.vector.cluster.events.StateChangeQualifier
1881:             4            128  com.aerospike.vector.exchange.ExchangeState
1882:             4            128  com.aerospike.vector.index.IndexLogEntry$OperationCase
1883:             1            128  com.aerospike.vector.index.StandaloneIndexCoordinator
1884:             4            128  com.aerospike.vector.index.config.CacheConfig
1885:             4            128  com.fasterxml.jackson.annotation.JsonCreator$Mode
1886:             4            128  com.fasterxml.jackson.annotation.JsonProperty$Access
1887:             4            128  com.fasterxml.jackson.databind.cfg.CoercionAction
1888:             4            128  com.fasterxml.jackson.databind.cfg.ConstructorDetector$SingleArgConstructor
1889:             1            128  com.fasterxml.jackson.databind.deser.impl.SetterlessProperty
1890:             2            128  com.fasterxml.jackson.module.kotlin.ReflectionCache
1891:             4            128  com.google.inject.internal.Initializer$InjectableReferenceState
1892:             4            128  com.google.inject.internal.InternalFlags$CustomClassLoadingOption
1893:             2            128  com.google.protobuf.DescriptorProtos$EnumValueOptions
1894:             4            128  io.grpc.CallOptions$Key
1895:             4            128  io.grpc.ChannelLogger$ChannelLogLevel
1896:             4            128  io.grpc.InternalChannelz$ChannelTrace$Event$Severity
1897:             4            128  io.grpc.internal.ClientStreamListener$RpcProgress
1898:             4            128  io.grpc.netty.Utils$DefaultEventLoopGroupResource
1899:             4            128  io.netty.channel.DefaultChannelPipeline$AddStrategy
1900:             2            128  io.netty.channel.group.DefaultChannelGroup
1901:             4            128  io.netty.util.ResourceLeakDetector$Level
1902:             4            128  io.undertow.security.impl.SecurityContextImpl$AuthenticationState
1903:             1            128  io.undertow.server.session.InMemorySessionManager
1904:             4            128  io.undertow.servlet.api.TransportGuaranteeType
1905:             4            128  io.undertow.servlet.handlers.ServletChain$1
1906:             4            128  io.undertow.servlet.handlers.security.ServletSecurityRoleHandler
1907:             8            128  java.lang.Float (java.base@21.0.6)
1908:             2            128  java.lang.ModuleLayer (java.base@21.0.6)
1909:             2            128  java.lang.module.Configuration (java.base@21.0.6)
1910:             4            128  java.lang.module.ModuleDescriptor$Modifier (java.base@21.0.6)
1911:             4            128  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@21.0.6)
1912:             4            128  java.text.Normalizer$Form (java.base@21.0.6)
1913:             4            128  java.time.LocalDateTime (java.base@21.0.6)
1914:             4            128  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@21.0.6)
1915:             4            128  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@21.0.6)
1916:             2            128  java.time.format.DateTimeFormatterBuilder$ZoneTextPrinterParser (java.base@21.0.6)
1917:             4            128  java.util.concurrent.Executors$RunnableAdapter (java.base@21.0.6)
1918:             4            128  java.util.regex.Pattern$Qtype (java.base@21.0.6)
1919:             4            128  java.util.stream.StreamShape (java.base@21.0.6)
1920:             2            128  jdk.internal.foreign.layout.ValueLayouts$OfCharImpl (java.base@21.0.6)
1921:             2            128  jdk.internal.foreign.layout.ValueLayouts$OfDoubleImpl (java.base@21.0.6)
1922:             2            128  jdk.internal.foreign.layout.ValueLayouts$OfLongImpl (java.base@21.0.6)
1923:             2            128  jdk.internal.foreign.layout.ValueLayouts$OfShortImpl (java.base@21.0.6)
1924:             4            128  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@21.0.6)
1925:             4            128  jdk.internal.util.OperatingSystem (java.base@21.0.6)
1926:             4            128  jdk.jfr.internal.SecuritySupport$SafePath (jdk.jfr@21.0.6)
1927:             4            128  kotlin.reflect.jvm.internal.impl.descriptors.CallableMemberDescriptor$Kind
1928:             4            128  kotlin.reflect.jvm.internal.impl.descriptors.Modality
1929:             4            128  kotlin.reflect.jvm.internal.impl.descriptors.impl.FieldDescriptorImpl
1930:             4            128  kotlin.reflect.jvm.internal.impl.load.java.descriptors.JavaMethodDescriptor$ParameterNamesStatus
1931:             4            128  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$MemberKind
1932:             4            128  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Modality
1933:             4            128  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Type$Argument$Projection
1934:             4            128  kotlin.reflect.jvm.internal.impl.metadata.deserialization.Flags$EnumLiteFlagField
1935:             4            128  kotlin.reflect.jvm.internal.impl.serialization.deserialization.AnnotatedCallableKind
1936:             4            128  kotlinx.coroutines.CoroutineStart
1937:             4            128  net.engio.mbassy.bus.MessagePublication$State
1938:             4            128  org.bouncycastle.crypto.CryptoServicesPermission
1939:             4            128  org.bouncycastle.crypto.params.DSAValidationParameters
1940:             2            128  org.glassfish.jersey.internal.ServiceFinderBinder
1941:             2            128  org.glassfish.jersey.server.model.internal.ModelProcessorUtil$Method
1942:             4            128  org.glassfish.jersey.uri.internal.TemplateVariable$Position
1943:             4            128  org.slf4j.helpers.BasicMarker
1944:             4            128  org.yaml.snakeyaml.nodes.NodeId
1945:             4            128  picocli.CommandLine$TraceLevel
1946:             2            128  sun.nio.ch.IOVecWrapper (java.base@21.0.6)
1947:             4            128  sun.security.provider.DRBG (java.base@21.0.6)
1948:             4            128  sun.security.provider.certpath.X509CertPath (java.base@21.0.6)
1949:             1            120  [Lcom.fasterxml.jackson.core.JsonGenerator$Feature;
1950:             1            120  [Lcom.fasterxml.jackson.core.JsonToken;
1951:             1            120  [Lcom.fasterxml.jackson.databind.type.LogicalType;
1952:             4            120  [Lcom.google.protobuf.Descriptors$EnumDescriptor;
1953:             2            120  [Lkotlin.reflect.jvm.internal.impl.load.java.AnnotationQualifierApplicabilityType;
1954:             1            120  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Annotation$Argument$Value$Type;
1955:             1            120  [Lorg.glassfish.jersey.uri.UriComponent$Type;
1956:             1            120  [[Z (java.base@21.0.6)
1957:             1            120  com.aerospike.client.policy.QueryPolicy
1958:             3            120  com.aerospike.vector.config.PortConfig
1959:             3            120  com.aerospike.vector.embedded.client.EventLoopProvider
1960:             1            120  com.aerospike.vector.index.healer.coordinator.IndexHealerCoordinator
1961:             1            120  com.aerospike.vector.index.healer.worker.IndexHealerWorker
1962:             1            120  com.aerospike.vector.index.merge.worker.IndexMergeWorker
1963:             3            120  com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$TableInfo
1964:             3            120  com.fasterxml.jackson.databind.deser.DeserializerCache
1965:             1            120  com.fasterxml.jackson.databind.module.SimpleModule
1966:             3            120  com.google.common.collect.ImmutableMapEntrySet$RegularEntrySet
1967:             5            120  com.google.inject.internal.InjectorImpl$SyntheticProviderBindingImpl$1
1968:             3            120  com.google.inject.spi.ScopeBinding
1969:             5            120  com.google.protobuf.MapEntry$Metadata$1
1970:             5            120  com.sun.proxy.jdk.proxy1.$Proxy2 (jdk.proxy1)
1971:             3            120  io.netty.buffer.ReadOnlyByteBuf
1972:             3            120  io.netty.channel.epoll.EpollRecvByteAllocatorHandle
1973:             5            120  io.netty.util.Recycler$2
1974:             5            120  io.netty.util.internal.ObjectPool$RecyclerObjectPool
1975:             1            120  io.undertow.Undertow
1976:             3            120  io.undertow.server.handlers.PredicateHandler
1977:             3            120  io.undertow.server.handlers.cache.LRUCache
1978:             3            120  io.undertow.servlet.api.ServletStackTraces
1979:             5            120  io.undertow.servlet.predicate.DispatcherTypePredicate
1980:             3            120  it.unimi.dsi.util.SplitMix64Random
1981:             3            120  java.io.OutputStreamWriter (java.base@21.0.6)
1982:             5            120  java.lang.Double (java.base@21.0.6)
1983:             3            120  java.lang.invoke.MethodHandleImpl$BindCaller$InjectedInvokerHolder (java.base@21.0.6)
1984:             5            120  java.net.URLPermission$Authority (java.base@21.0.6)
1985:             5            120  java.time.LocalDate (java.base@21.0.6)
1986:             3            120  java.util.concurrent.ConcurrentLinkedDeque$Node (java.base@21.0.6)
1987:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@21.0.6)
1988:             3            120  jdk.internal.reflect.MethodHandleObjectFieldAccessorImpl (java.base@21.0.6)
1989:             3            120  jdk.internal.util.ClassFileDumper (java.base@21.0.6)
1990:             5            120  jdk.proxy2.$Proxy48 (jdk.proxy2)
1991:             5            120  jdk.proxy2.$Proxy63 (jdk.proxy2)
1992:             5            120  kotlin.ULong
1993:             5            120  kotlin.reflect.jvm.internal.ClassValueCache
1994:             3            120  kotlin.reflect.jvm.internal.impl.load.java.ReportLevel
1995:             3            120  kotlin.reflect.jvm.internal.impl.load.java.SpecialGenericSignatures$TypeSafeBarrierDescription
1996:             5            120  kotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.NullabilityQualifierWithMigrationStatus
1997:             3            120  kotlin.reflect.jvm.internal.impl.resolve.scopes.receivers.ImplicitClassReceiver
1998:             3            120  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager
1999:             3            120  kotlin.reflect.jvm.internal.impl.types.model.TypeVariance
2000:             3            120  org.apache.commons.collections4.queue.CircularFifoQueue
2001:             3            120  org.apache.commons.io.StandardLineSeparator
2002:             3            120  org.glassfish.hk2.utilities.NamedImpl
2003:             3            120  org.glassfish.hk2.utilities.cache.Cache
2004:             3            120  org.glassfish.jersey.internal.inject.Providers$ProviderRuntime
2005:             3            120  org.glassfish.jersey.internal.util.collection.Cache
2006:             3            120  org.glassfish.jersey.uri.internal.TemplateVariable$PathTemplateVariable
2007:             5            120  org.xnio.Option$10
2008:             5            120  org.xnio._private.Messages_$logger
2009:             3            120  org.yaml.snakeyaml.DumperOptions$FlowStyle
2010:             5            120  sun.security.util.BitArray (java.base@21.0.6)
2011:             5            120  sun.security.util.Cache$EqualByteArray (java.base@21.0.6)
2012:             3            120  sun.security.x509.AuthorityInfoAccessExtension (java.base@21.0.6)
2013:             5            120  sun.security.x509.CertificateAlgorithmId (java.base@21.0.6)
2014:             3            120  sun.security.x509.CertificatePoliciesExtension (java.base@21.0.6)
2015:             5            120  sun.security.x509.CertificatePolicyId (java.base@21.0.6)
2016:             5            120  sun.security.x509.CertificateSerialNumber (java.base@21.0.6)
2017:             5            120  sun.security.x509.CertificateX509Key (java.base@21.0.6)
2018:             3            120  sun.security.x509.ExtendedKeyUsageExtension (java.base@21.0.6)
2019:             5            120  sun.security.x509.SerialNumber (java.base@21.0.6)
2020:             1            112  [Lcom.fasterxml.jackson.databind.node.IntNode;
2021:             1            112  [Lcom.fasterxml.jackson.dataformat.yaml.YAMLGenerator$Feature;
2022:             2            112  [Ljakarta.servlet.DispatcherType;
2023:             2            112  [Ljava.util.stream.StreamOpFlag$Type; (java.base@21.0.6)
2024:             1            112  [Lorg.glassfish.jersey.model.Parameter$Source;
2025:             1            112  [Lsun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget; (java.base@21.0.6)
2026:             2            112  [[Lcom.github.benmanes.caffeine.cache.Node;
2027:             2            112  ch.qos.logback.classic.pattern.DateConverter
2028:             1            112  com.aerospike.vector.cluster.QuantumIntervalGenerator
2029:             2            112  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$BooleanDeserializer
2030:             2            112  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$FloatDeserializer
2031:             2            112  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$IntegerDeserializer
2032:             2            112  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$LongDeserializer
2033:             2            112  com.fasterxml.jackson.databind.introspect.VisibilityChecker$Std
2034:             2            112  com.google.common.io.BaseEncoding$StandardBaseEncoding
2035:             2            112  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping (java.management@21.0.6)
2036:             7            112  io.undertow.server.ConnectorStatisticsImpl$BytesReceivedAccumulator
2037:             7            112  io.undertow.server.ConnectorStatisticsImpl$BytesSentAccumulator
2038:             1            112  io.undertow.server.protocol.http.HttpResponseConduit
2039:             2            112  io.undertow.servlet.handlers.ServletPathMatch
2040:             2            112  java.io.BufferedOutputStream (java.base@21.0.6)
2041:             2            112  java.lang.ref.NativeReferenceQueue (java.base@21.0.6)
2042:             2            112  jdk.jfr.internal.jfc.JFC$KnownConfiguration (jdk.jfr@21.0.6)
2043:             1            112  kotlin.reflect.jvm.internal.impl.descriptors.impl.ModuleDescriptorImpl
2044:             1            112  kotlin.reflect.jvm.internal.impl.types.error.ErrorClassDescriptor
2045:             1            112  org.glassfish.jersey.message.internal.MessageBodyFactory
2046:             1            112  org.glassfish.jersey.server.ServerRuntime
2047:             2            112  sun.management.MemoryManagerImpl (java.management@21.0.6)
2048:             2            112  sun.security.provider.FileInputStreamPool$StreamRef (java.base@21.0.6)
2049:             1            112  sun.security.provider.certpath.ldap.JdkLDAP$ProviderService (java.naming@21.0.6)
2050:             2            112  sun.security.rsa.RSAUtil$KeyType (java.base@21.0.6)
2051:             1            112  sun.security.smartcardio.SunPCSC$ProviderService (java.smartcardio@21.0.6)
2052:             2            104  [Lcom.cronutils.model.field.value.SpecialChar;
2053:             1            104  [Lcom.fasterxml.jackson.annotation.JsonFormat$Feature;
2054:             1            104  [Lcom.fasterxml.jackson.annotation.JsonFormat$Shape;
2055:             4            104  [Lcom.fasterxml.jackson.databind.deser.Deserializers;
2056:             3            104  [Lcom.fasterxml.jackson.databind.deser.KeyDeserializers;
2057:             1            104  [Ljava.lang.invoke.MethodHandleImpl$Intrinsic; (java.base@21.0.6)
2058:             1            104  [Lorg.reflections.scanners.Scanners;
2059:             1            104  [Lorg.yaml.snakeyaml.events.Event$ID;
2060:             1            104  com.aerospike.client.policy.ScanPolicy
2061:             1            104  com.aerospike.vector.cluster.ClusterMetrics
2062:             1            104  com.aerospike.vector.config.VectorDbConfig
2063:             1            104  com.aerospike.vector.heartbeat.DiscoveryRegister
2064:             1            104  com.aerospike.vector.storage.index.AerospikeIndexMetaStore
2065:             1            104  com.fasterxml.jackson.core.util.InternCache
2066:             1            104  io.grpc.CallOptions
2067:             1            104  io.netty.util.concurrent.GlobalEventExecutor
2068:             1            104  java.util.logging.LogManager$RootLogger (java.logging@21.0.6)
2069:             1            104  jdk.internal.icu.impl.NormalizerImpl (java.base@21.0.6)
2070:             1            104  org.glassfish.jersey.internal.inject.InjectionResolverBinding
2071:             1            104  org.glassfish.jersey.internal.inject.InstanceBinding
2072:             1            104  org.xnio.nio.NioXnioWorker
2073:             1            104  sun.nio.ch.NioSocketImpl (java.base@21.0.6)
2074:             1             96  [Lcom.aerospike.client.async.EventState;
2075:             1             96  [Lcom.aerospike.client.async.NettyEventLoop;
2076:             1             96  [Lcom.aerospike.client.cluster.Node$AsyncPool;
2077:             1             96  [Lcom.aerospike.client.exp.Exp$Type;
2078:             2             96  [Lcom.aerospike.vector.client.proto.ProjectionType;
2079:             2             96  [Lcom.fasterxml.jackson.annotation.JsonCreator$Mode;
2080:             2             96  [Lcom.fasterxml.jackson.annotation.JsonProperty$Access;
2081:             1             96  [Lcom.fasterxml.jackson.databind.cfg.CoercionInputShape;
2082:             1             96  [Ljava.lang.Runnable; (java.base@21.0.6)
2083:             2             96  [Ljava.nio.charset.CoderResult; (java.base@21.0.6)
2084:             1             96  [Ljava.nio.file.StandardOpenOption; (java.base@21.0.6)
2085:             4             96  [Ljava.security.CodeSigner; (java.base@21.0.6)
2086:             4             96  [Ljava.util.concurrent.atomic.AtomicReferenceArray; (java.base@21.0.6)
2087:             2             96  [Ljdk.internal.util.OperatingSystem; (java.base@21.0.6)
2088:             2             96  [Lkotlin.reflect.KClass;
2089:             2             96  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$MemberKind;
2090:             2             96  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Modality;
2091:             1             96  [Lkotlin.reflect.jvm.internal.impl.types.error.ErrorScopeKind;
2092:             1             96  [Lorg.bouncycastle.crypto.CryptoServicePurpose;
2093:             1             96  [[I (java.base@21.0.6)
2094:             2             96  ch.qos.logback.classic.pattern.LevelConverter
2095:             2             96  ch.qos.logback.classic.pattern.LineSeparatorConverter
2096:             2             96  ch.qos.logback.classic.pattern.MessageConverter
2097:             3             96  ch.qos.logback.classic.spi.Configurator$ExecutionStatus
2098:             2             96  ch.qos.logback.core.joran.spi.ConsoleTarget
2099:             3             96  ch.qos.logback.core.spi.FilterReply
2100:             3             96  com.aerospike.client.Host
2101:             4             96  com.aerospike.client.Value$StringValue
2102:             3             96  com.aerospike.client.policy.GenerationPolicy
2103:             1             96  com.aerospike.client.policy.TxnRollPolicy
2104:             1             96  com.aerospike.client.policy.TxnVerifyPolicy
2105:             4             96  com.aerospike.connect.metrics.GarbageCollectorMetricSet$$Lambda/0x00007fea3c3341f8
2106:             4             96  com.aerospike.connect.metrics.GarbageCollectorMetricSet$$Lambda/0x00007fea3c334410
2107:             4             96  com.aerospike.vector.client.proto.ClusterInfoServiceGrpc$ClusterInfoServiceMethodDescriptorSupplier
2108:             4             96  com.aerospike.vector.client.proto.ClusterInfoServiceGrpc$MethodHandlers
2109:             3             96  com.aerospike.vector.client.proto.IndexMode
2110:             3             96  com.aerospike.vector.client.proto.Status
2111:             2             96  com.aerospike.vector.cluster.ClusterEpoch
